subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,duration_days,duration_months,subscription_status
S-0adca9,A-b3fe05,2024-10-07,,BASIC,55,1045,12540,0,0,0,0,monthly,1,,,ACTIVE
S-413a1d,A-7df7a7,2024-05-25,,ENTERPRISE,7,1393,16716,0,0,1,0,monthly,1,,,DOWNGRADED
S-8451e7,A-82861f,2024-10-04,,ENTERPRISE,41,8159,97908,0,0,0,0,annual,1,,,ACTIVE
S-9c0df6,A-883b7d,2024-04-24,2024-09-07,PRO,41,2009,24108,0,0,0,1,monthly,1,136.0,4.5,CHURNED
S-be0fc9,A-e693b6,2024-08-31,,ENTERPRISE,55,0,0,1,0,0,0,annual,1,,,ACTIVE
S-e3903e,A-6da850,2024-10-16,2024-12-08,PRO,31,1519,18228,0,0,0,1,annual,1,53.0,1.8,CHURNED
S-8fcce1,A-ccb686,2024-06-20,,PRO,19,931,11172,0,0,1,0,monthly,1,,,DOWNGRADED
S-3279f1,A-c4ea60,2024-11-09,,ENTERPRISE,18,3582,42984,0,0,0,0,annual,1,,,ACTIVE
S-0da40c,A-6e7827,2024-10-23,2024-10-30,PRO,50,2450,29400,0,0,0,1,annual,0,7.0,0.2,CHURNED
S-343bab,A-f1f639,2023-08-18,,ENTERPRISE,5,995,11940,0,0,0,0,monthly,1,,,ACTIVE
S-b2d7c6,A-c9bb3e,2024-08-20,,ENTERPRISE,28,0,0,1,1,0,0,monthly,1,,,UPGRADED
S-d322a2,A-4c6f11,2024-08-01,,BASIC,24,456,5472,0,0,0,0,monthly,1,,,ACTIVE
S-b76de2,A-993085,2023-08-18,,PRO,31,1519,18228,0,0,0,0,annual,1,,,ACTIVE
S-64dcb7,A-f92792,2024-12-08,,PRO,8,392,4704,0,0,0,0,annual,0,,,ACTIVE
S-969f4c,A-b11cd0,2023-10-10,2024-10-23,BASIC,26,0,0,1,0,0,1,monthly,1,379.0,12.6,CHURNED
S-b2409c,A-dcc2f0,2024-01-16,,ENTERPRISE,15,2985,35820,0,0,0,0,monthly,1,,,ACTIVE
S-430691,A-4814a3,2024-11-13,,PRO,87,4263,51156,0,0,0,0,monthly,1,,,ACTIVE
S-4bb483,A-9f9299,2024-10-06,,ENTERPRISE,28,5572,66864,0,0,0,0,monthly,1,,,ACTIVE
S-4ed473,A-bcf664,2023-11-20,2023-12-06,ENTERPRISE,12,2388,28656,0,0,0,1,annual,1,16.0,0.5,CHURNED
S-223221,A-2bc93d,2023-08-09,,ENTERPRISE,40,7960,95520,0,0,0,0,monthly,1,,,ACTIVE
S-5eaab8,A-0f3e88,2024-12-11,2024-12-23,PRO,7,343,4116,0,0,0,1,monthly,0,12.0,0.4,CHURNED
S-f5bd45,A-b7b7b7,2024-10-20,,ENTERPRISE,39,7761,93132,0,0,0,0,monthly,1,,,ACTIVE
S-a6285f,A-039727,2024-12-08,,ENTERPRISE,30,5970,71640,0,0,0,0,annual,1,,,ACTIVE
S-dc2418,A-35083d,2024-01-23,,BASIC,34,646,7752,0,0,0,0,monthly,1,,,ACTIVE
S-d0d19f,A-157070,2024-07-03,,PRO,33,0,0,1,0,0,0,annual,1,,,ACTIVE
S-e73303,A-ba6516,2024-06-28,,ENTERPRISE,38,7562,90744,0,0,0,0,monthly,1,,,ACTIVE
S-7f15a3,A-53f4e3,2024-12-05,,ENTERPRISE,13,2587,31044,0,0,0,0,annual,1,,,ACTIVE
S-ee941d,A-241e75,2024-09-08,,BASIC,14,266,3192,0,0,0,0,annual,1,,,ACTIVE
S-ccf11b,A-a0ca4e,2024-08-02,,PRO,11,539,6468,0,0,0,0,annual,1,,,ACTIVE
S-a9ec8b,A-e3bd71,2024-02-11,,ENTERPRISE,31,6169,74028,0,0,0,0,monthly,1,,,ACTIVE
S-d959d3,A-3b5cd1,2024-12-24,,ENTERPRISE,21,4179,50148,0,0,0,0,annual,1,,,ACTIVE
S-124336,A-9f0b68,2024-11-30,,PRO,18,0,0,1,1,0,0,annual,1,,,UPGRADED
S-5cb8a6,A-9779ad,2024-08-14,,PRO,40,1960,23520,0,0,0,0,monthly,0,,,ACTIVE
S-aced77,A-5c046d,2024-12-20,,ENTERPRISE,93,18507,222084,0,0,0,0,annual,1,,,ACTIVE
S-a6e444,A-81edc3,2024-11-28,,ENTERPRISE,5,995,11940,0,0,0,0,monthly,0,,,ACTIVE
S-4f7b91,A-5247b3,2024-06-19,,ENTERPRISE,16,3184,38208,0,1,0,0,annual,1,,,UPGRADED
S-8f8c47,A-e6afc1,2023-08-27,,PRO,28,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-b9ea73,A-b30291,2024-04-09,,BASIC,5,95,1140,0,0,0,0,monthly,1,,,ACTIVE
S-97efb2,A-410e86,2024-11-16,2024-11-22,ENTERPRISE,24,4776,57312,0,0,0,1,annual,1,6.0,0.2,CHURNED
S-76c7da,A-88c6ca,2024-11-22,,ENTERPRISE,11,0,0,1,0,0,0,annual,1,,,ACTIVE
S-334ceb,A-bece89,2024-03-08,,BASIC,26,494,5928,0,0,0,0,monthly,0,,,ACTIVE
S-09223a,A-e40f45,2024-06-04,,BASIC,21,399,4788,0,0,0,0,monthly,1,,,ACTIVE
S-2fcf09,A-d792a6,2024-09-27,,ENTERPRISE,58,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-e740b4,A-5c9849,2024-11-10,,BASIC,65,1235,14820,0,0,0,0,monthly,1,,,ACTIVE
S-150c71,A-4437e4,2024-08-17,,ENTERPRISE,11,2189,26268,0,1,0,0,monthly,1,,,UPGRADED
S-6ba608,A-e7beab,2023-12-15,,ENTERPRISE,11,2189,26268,0,0,0,0,monthly,1,,,ACTIVE
S-e0bfb1,A-029f69,2024-08-04,2024-08-23,PRO,21,1029,12348,0,0,0,1,annual,0,19.0,0.6,CHURNED
S-1e15d1,A-700ade,2024-11-17,2024-12-31,PRO,25,1225,14700,0,0,0,1,annual,1,44.0,1.5,CHURNED
S-7d9605,A-fb186e,2024-11-16,,BASIC,33,0,0,1,0,0,0,annual,0,,,ACTIVE
S-0ae33f,A-075038,2023-07-14,,PRO,103,5047,60564,0,0,0,0,annual,1,,,ACTIVE
S-eff018,A-0532a9,2024-10-02,,PRO,19,931,11172,0,0,1,0,annual,1,,,DOWNGRADED
S-08a3d4,A-faa28c,2024-09-11,,BASIC,49,931,11172,0,0,0,0,annual,1,,,ACTIVE
S-48d1f2,A-e08cd3,2024-10-16,,ENTERPRISE,67,13333,159996,0,0,0,0,annual,0,,,ACTIVE
S-92dbcc,A-faa28c,2024-12-25,,PRO,48,2352,28224,0,0,0,0,monthly,1,,,ACTIVE
S-da164e,A-9174e0,2024-12-21,,PRO,37,1813,21756,0,0,0,0,monthly,1,,,ACTIVE
S-3dc066,A-dcc3f1,2024-11-20,,BASIC,21,399,4788,0,0,0,0,annual,0,,,ACTIVE
S-4fd561,A-0dbdc6,2023-11-04,,BASIC,30,570,6840,0,0,0,0,monthly,1,,,ACTIVE
S-feb4b0,A-a45270,2024-07-12,,ENTERPRISE,10,1990,23880,0,0,0,0,annual,1,,,ACTIVE
S-3ba19e,A-075038,2024-08-10,,BASIC,49,0,0,1,0,0,0,annual,1,,,ACTIVE
S-461988,A-02cd81,2024-03-28,,BASIC,44,836,10032,0,0,0,0,annual,0,,,ACTIVE
S-0b6899,A-313be3,2024-01-31,,ENTERPRISE,47,9353,112236,0,0,0,0,annual,0,,,ACTIVE
S-bff540,A-798a3f,2024-05-06,,ENTERPRISE,12,2388,28656,0,0,0,0,monthly,1,,,ACTIVE
S-a57b2c,A-fd9422,2024-12-11,,PRO,58,0,0,1,0,0,0,annual,1,,,ACTIVE
S-e8776c,A-c222ab,2024-12-12,,ENTERPRISE,32,6368,76416,0,0,0,0,monthly,1,,,ACTIVE
S-de9e50,A-67be94,2023-11-21,,BASIC,41,779,9348,0,0,0,0,annual,1,,,ACTIVE
S-429220,A-18793f,2024-12-29,,PRO,148,7252,87024,0,0,0,0,monthly,1,,,ACTIVE
S-601f31,A-625d0b,2024-11-09,,PRO,14,686,8232,0,0,0,0,annual,1,,,ACTIVE
S-8dd1f6,A-098560,2024-03-24,,PRO,12,588,7056,0,0,0,0,monthly,0,,,ACTIVE
S-ff109c,A-df1e44,2024-04-09,,PRO,12,588,7056,0,0,0,0,annual,0,,,ACTIVE
S-556071,A-9077b0,2024-12-20,2024-12-30,PRO,63,0,0,1,0,0,1,monthly,1,10.0,0.3,CHURNED
S-f4019e,A-7988d1,2024-09-28,2024-11-16,BASIC,33,627,7524,0,0,0,1,monthly,0,49.0,1.6,CHURNED
S-246f9c,A-544d0a,2024-10-27,,PRO,6,294,3528,0,0,1,0,monthly,1,,,DOWNGRADED
S-5639de,A-eb1312,2024-12-13,,PRO,25,1225,14700,0,0,0,0,annual,1,,,ACTIVE
S-104053,A-2bc93d,2024-12-20,,PRO,35,1715,20580,0,0,0,0,monthly,1,,,ACTIVE
S-4bfe7b,A-9b9fe9,2023-10-16,,BASIC,11,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-deb65c,A-1f0636,2024-10-30,,BASIC,105,1995,23940,0,0,0,0,annual,1,,,ACTIVE
S-cfb108,A-c608c8,2023-06-30,,ENTERPRISE,3,597,7164,0,0,1,0,annual,1,,,DOWNGRADED
S-e62fc9,A-0651a4,2024-12-23,,PRO,16,784,9408,0,0,0,0,monthly,0,,,ACTIVE
S-935e79,A-c4ea60,2024-02-19,,BASIC,58,0,0,1,0,0,0,annual,1,,,ACTIVE
S-92e8cb,A-d4e0d4,2024-10-23,,PRO,117,5733,68796,0,0,1,0,monthly,0,,,DOWNGRADED
S-1f4db5,A-2e3bad,2024-09-29,,ENTERPRISE,61,12139,145668,0,0,0,0,annual,1,,,ACTIVE
S-4893cd,A-9c18c4,2023-12-26,,ENTERPRISE,11,2189,26268,0,0,0,0,monthly,1,,,ACTIVE
S-0abdec,A-4a4c2d,2023-07-14,,BASIC,54,1026,12312,0,0,0,0,monthly,1,,,ACTIVE
S-31428b,A-86cdb4,2024-12-14,,BASIC,52,988,11856,0,0,0,0,annual,1,,,ACTIVE
S-381420,A-42b791,2024-10-25,2024-11-25,BASIC,27,513,6156,0,0,0,1,monthly,1,31.0,1.0,CHURNED
S-0a28cd,A-e5d6ab,2023-10-08,,ENTERPRISE,21,4179,50148,0,0,0,0,monthly,1,,,ACTIVE
S-25ff39,A-798a3f,2024-03-24,,BASIC,42,798,9576,0,0,0,0,annual,1,,,ACTIVE
S-a82639,A-89ee83,2024-10-25,,ENTERPRISE,40,7960,95520,0,0,0,0,monthly,1,,,ACTIVE
S-ada718,A-f6b2fb,2024-11-18,,BASIC,23,437,5244,0,0,0,0,monthly,0,,,ACTIVE
S-06e837,A-7c4956,2023-12-17,2024-03-29,BASIC,9,0,0,1,0,0,1,annual,1,103.0,3.4,CHURNED
S-b488bc,A-f45426,2024-11-15,,PRO,11,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-d11408,A-781cc0,2024-11-30,,ENTERPRISE,12,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-36f26c,A-e36807,2024-12-17,,BASIC,63,1197,14364,0,0,0,0,monthly,1,,,ACTIVE
S-7cc0ec,A-a6d261,2024-02-25,,PRO,9,441,5292,0,0,0,0,monthly,0,,,ACTIVE
S-cb8654,A-94d3da,2024-02-07,,BASIC,41,0,0,1,0,0,0,annual,1,,,ACTIVE
S-934f6d,A-40a557,2024-11-23,,PRO,16,784,9408,0,0,0,0,monthly,1,,,ACTIVE
S-e9737c,A-3c1a3f,2023-12-28,,ENTERPRISE,29,5771,69252,0,0,0,0,monthly,1,,,ACTIVE
S-7f0419,A-84ebe4,2023-06-22,,ENTERPRISE,18,3582,42984,0,0,0,0,annual,1,,,ACTIVE
S-e002a1,A-940b8b,2024-06-07,,BASIC,45,0,0,1,0,0,0,annual,1,,,ACTIVE
S-5f30ce,A-9077b0,2024-08-26,,BASIC,2,38,456,0,0,0,0,monthly,1,,,ACTIVE
S-557f3e,A-b7ef83,2024-06-20,,ENTERPRISE,13,2587,31044,0,0,0,0,annual,1,,,ACTIVE
S-a3e1e3,A-05d3b3,2024-09-26,,ENTERPRISE,9,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-70a554,A-f19409,2023-08-09,,ENTERPRISE,23,4577,54924,0,0,0,0,annual,1,,,ACTIVE
S-b35b20,A-0b0d6d,2024-12-31,,PRO,3,147,1764,0,1,0,0,monthly,1,,,UPGRADED
S-95d1dd,A-c58f49,2024-09-13,,ENTERPRISE,70,13930,167160,0,0,0,0,monthly,1,,,ACTIVE
S-540cee,A-202b67,2024-06-22,,ENTERPRISE,25,4975,59700,0,1,0,0,annual,1,,,UPGRADED
S-635570,A-883b7d,2024-05-12,,ENTERPRISE,50,0,0,1,0,0,0,annual,0,,,ACTIVE
S-172953,A-e60f9d,2024-12-11,,BASIC,29,551,6612,0,0,0,0,monthly,1,,,ACTIVE
S-0d0202,A-adc1f3,2024-09-04,2024-09-16,ENTERPRISE,50,9950,119400,0,0,0,1,annual,1,12.0,0.4,CHURNED
S-21f8b3,A-7f4db3,2024-09-07,,ENTERPRISE,4,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-8faa60,A-328bd0,2023-12-15,2024-01-11,PRO,39,1911,22932,0,0,0,1,monthly,1,27.0,0.9,CHURNED
S-93cd57,A-6f8ad2,2024-08-16,,ENTERPRISE,20,3980,47760,0,0,0,0,annual,1,,,ACTIVE
S-8ec197,A-7c4956,2023-11-02,2024-10-10,BASIC,51,0,0,1,0,0,1,monthly,1,343.0,11.4,CHURNED
S-842638,A-35083d,2024-05-04,2024-06-26,PRO,19,931,11172,0,0,0,1,annual,1,53.0,1.8,CHURNED
S-763e52,A-bece89,2024-05-20,,ENTERPRISE,26,5174,62088,0,1,0,0,annual,0,,,UPGRADED
S-ed4c45,A-4e44e8,2024-09-15,2024-09-21,ENTERPRISE,78,15522,186264,0,0,0,1,monthly,1,6.0,0.2,CHURNED
S-390955,A-98a59a,2023-09-02,,PRO,56,2744,32928,0,0,0,0,monthly,1,,,ACTIVE
S-3ab534,A-f446b6,2024-01-07,,ENTERPRISE,18,3582,42984,0,0,0,0,annual,0,,,ACTIVE
S-9be237,A-a6d261,2024-09-20,,PRO,26,1274,15288,0,0,0,0,annual,1,,,ACTIVE
S-021004,A-186a44,2024-07-05,,BASIC,20,380,4560,0,0,0,0,monthly,1,,,ACTIVE
S-e36786,A-5b1bcd,2024-01-10,,BASIC,73,1387,16644,0,0,0,0,monthly,1,,,ACTIVE
S-4691f1,A-c16cf7,2024-12-07,,BASIC,13,247,2964,0,0,0,0,annual,1,,,ACTIVE
S-d35d49,A-bc87bc,2024-09-11,2024-11-10,BASIC,18,342,4104,0,0,0,1,annual,1,60.0,2.0,CHURNED
S-374628,A-35083d,2024-07-17,,BASIC,19,361,4332,0,0,0,0,monthly,0,,,ACTIVE
S-36f84f,A-e08cd3,2024-12-08,,PRO,67,3283,39396,0,0,0,0,monthly,0,,,ACTIVE
S-e0cd01,A-0cc442,2024-10-21,,BASIC,45,855,10260,0,0,0,0,annual,0,,,ACTIVE
S-edc542,A-1f0636,2024-04-09,,ENTERPRISE,105,20895,250740,0,0,0,0,annual,1,,,ACTIVE
S-1bbdf0,A-781cc0,2024-10-08,,BASIC,16,304,3648,0,0,0,0,annual,1,,,ACTIVE
S-a4d121,A-118d55,2024-10-26,,ENTERPRISE,8,1592,19104,0,1,0,0,monthly,1,,,UPGRADED
S-5b4149,A-df10db,2023-10-23,,BASIC,7,133,1596,0,0,0,0,annual,1,,,ACTIVE
S-ffe125,A-e89151,2024-04-15,2024-10-07,BASIC,20,380,4560,0,0,0,1,monthly,0,175.0,5.8,CHURNED
S-5aea91,A-427b69,2024-11-06,,ENTERPRISE,34,6766,81192,0,0,0,0,monthly,1,,,ACTIVE
S-a5baf1,A-c7e58b,2023-12-16,,ENTERPRISE,7,1393,16716,0,0,0,0,monthly,0,,,ACTIVE
S-5aacfa,A-f3ff05,2024-10-19,,ENTERPRISE,48,9552,114624,0,0,0,0,annual,1,,,ACTIVE
S-69cc68,A-7f4db3,2023-10-12,,ENTERPRISE,7,1393,16716,0,0,0,0,annual,1,,,ACTIVE
S-5cff9b,A-0f3e88,2024-11-07,,PRO,7,0,0,1,1,0,0,monthly,0,,,UPGRADED
S-573f93,A-50bb9f,2024-10-29,,ENTERPRISE,2,398,4776,0,0,0,0,monthly,1,,,ACTIVE
S-ea2c98,A-1ac5e0,2024-11-30,,PRO,33,1617,19404,0,0,0,0,monthly,1,,,ACTIVE
S-b2f3f3,A-bc87bc,2024-12-15,,BASIC,8,152,1824,0,0,0,0,monthly,1,,,ACTIVE
S-5bc277,A-05d3b3,2023-07-12,,BASIC,9,171,2052,0,0,0,0,annual,1,,,ACTIVE
S-d0429b,A-5247b3,2024-11-25,,BASIC,74,1406,16872,0,1,0,0,annual,1,,,UPGRADED
S-d2a604,A-20736a,2024-10-03,,PRO,61,2989,35868,0,0,1,0,monthly,1,,,DOWNGRADED
S-f586ed,A-de24d5,2024-12-06,,BASIC,17,323,3876,0,0,0,0,monthly,1,,,ACTIVE
S-f874e5,A-417d2f,2023-07-16,,ENTERPRISE,51,10149,121788,0,0,0,0,annual,1,,,ACTIVE
S-28d401,A-d792a6,2023-09-03,2024-03-04,BASIC,5,95,1140,0,0,0,1,annual,1,183.0,6.1,CHURNED
S-fa05d7,A-180abf,2024-07-10,,BASIC,64,1216,14592,0,0,0,0,monthly,1,,,ACTIVE
S-8ed77f,A-8b0451,2024-12-10,,PRO,41,2009,24108,0,0,0,0,monthly,1,,,ACTIVE
S-0d391c,A-f9cc74,2024-12-09,,ENTERPRISE,30,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-beaa35,A-781cc0,2024-11-01,,PRO,12,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-d44108,A-7c83a1,2024-11-02,,PRO,12,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-925f82,A-c7e58b,2024-07-08,,ENTERPRISE,7,1393,16716,0,0,0,0,annual,0,,,ACTIVE
S-7d43e0,A-f9cc74,2024-10-12,,ENTERPRISE,30,5970,71640,0,0,0,0,monthly,1,,,ACTIVE
S-dc1cf4,A-1986ca,2024-01-05,,ENTERPRISE,20,3980,47760,0,0,0,0,monthly,0,,,ACTIVE
S-bff3b5,A-10b8f2,2024-03-22,,PRO,47,2303,27636,0,0,0,0,monthly,0,,,ACTIVE
S-f11653,A-d4e0d4,2024-10-28,,ENTERPRISE,117,23283,279396,0,0,0,0,annual,1,,,ACTIVE
S-f42cc4,A-f44180,2023-04-10,,ENTERPRISE,14,2786,33432,0,0,0,0,annual,1,,,ACTIVE
S-22014f,A-0be015,2024-10-21,,BASIC,19,361,4332,0,0,0,0,annual,1,,,ACTIVE
S-1acdd2,A-7a0d69,2024-10-12,,ENTERPRISE,26,5174,62088,0,0,0,0,monthly,1,,,ACTIVE
S-c85167,A-7a0d69,2024-09-16,,BASIC,15,285,3420,0,0,0,0,monthly,1,,,ACTIVE
S-b112eb,A-8bde0c,2024-12-19,,BASIC,53,1007,12084,0,0,0,0,monthly,1,,,ACTIVE
S-79bf38,A-9779ad,2024-07-29,,ENTERPRISE,40,7960,95520,0,0,0,0,monthly,1,,,ACTIVE
S-ab152e,A-3793ee,2024-07-22,,ENTERPRISE,49,9751,117012,0,0,1,0,monthly,1,,,DOWNGRADED
S-dbde43,A-54d94a,2023-12-17,,PRO,27,1323,15876,0,0,0,0,annual,1,,,ACTIVE
S-2bbf5c,A-a09355,2024-10-17,,ENTERPRISE,14,2786,33432,0,0,0,0,annual,1,,,ACTIVE
S-dfd629,A-7da956,2024-06-15,,BASIC,26,0,0,1,0,0,0,annual,1,,,ACTIVE
S-233c23,A-39b19f,2024-05-11,,PRO,54,2646,31752,0,1,0,0,monthly,0,,,UPGRADED
S-770d98,A-e693b6,2024-11-19,,ENTERPRISE,55,10945,131340,0,0,0,0,annual,1,,,ACTIVE
S-972512,A-de24d5,2024-12-14,,PRO,54,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-3965a4,A-8b25f2,2024-10-08,2024-10-18,BASIC,47,893,10716,0,0,1,1,annual,1,10.0,0.3,CHURNED
S-632bba,A-a09355,2024-09-24,,PRO,15,735,8820,0,0,0,0,monthly,1,,,ACTIVE
S-307e49,A-4c38bc,2024-06-01,,PRO,36,1764,21168,0,0,0,0,monthly,0,,,ACTIVE
S-b84175,A-bb2f49,2023-10-26,,PRO,9,441,5292,0,0,0,0,monthly,1,,,ACTIVE
S-83b2ee,A-7c83a1,2024-06-27,2024-12-04,ENTERPRISE,26,5174,62088,0,0,0,1,monthly,1,160.0,5.3,CHURNED
S-969aac,A-37f969,2024-05-14,,ENTERPRISE,30,5970,71640,0,0,0,0,monthly,0,,,ACTIVE
S-aa5f00,A-241e75,2024-09-29,,PRO,13,637,7644,0,0,1,0,annual,1,,,DOWNGRADED
S-f7fa56,A-c16cf7,2024-10-18,,PRO,13,637,7644,0,0,0,0,monthly,1,,,ACTIVE
S-d50f1d,A-08e34e,2024-07-02,,BASIC,29,0,0,1,0,0,0,annual,1,,,ACTIVE
S-5b9267,A-410e86,2024-12-17,,PRO,33,0,0,1,0,0,0,annual,1,,,ACTIVE
S-199697,A-bcf664,2024-11-11,,ENTERPRISE,7,1393,16716,0,0,0,0,annual,1,,,ACTIVE
S-cbe349,A-e89151,2024-02-16,2024-04-23,ENTERPRISE,8,1592,19104,0,1,0,1,annual,0,67.0,2.2,CHURNED
S-2b4a26,A-66224b,2024-11-20,,BASIC,92,0,0,1,0,0,0,annual,0,,,ACTIVE
S-704195,A-dfbd31,2024-04-29,,BASIC,14,266,3192,0,0,0,0,monthly,1,,,ACTIVE
S-4dae4c,A-158f4e,2023-12-19,,PRO,61,2989,35868,0,0,0,0,monthly,1,,,ACTIVE
S-d425c9,A-e4144b,2024-11-11,,ENTERPRISE,41,8159,97908,0,0,0,0,annual,1,,,ACTIVE
S-078e94,A-3a7284,2024-11-28,,ENTERPRISE,31,6169,74028,0,0,0,0,monthly,1,,,ACTIVE
S-f869a0,A-726cfa,2024-02-29,,BASIC,24,456,5472,0,1,0,0,monthly,1,,,UPGRADED
S-b57a5e,A-17939a,2024-12-30,,BASIC,20,380,4560,0,0,0,0,annual,1,,,ACTIVE
S-a66766,A-9f9299,2024-03-09,,BASIC,28,532,6384,0,0,0,0,monthly,0,,,ACTIVE
S-13a013,A-8bde0c,2024-12-19,,BASIC,23,437,5244,0,0,0,0,annual,1,,,ACTIVE
S-813cdc,A-39b19f,2023-07-04,,PRO,20,980,11760,0,0,0,0,annual,1,,,ACTIVE
S-b6e15a,A-67be94,2023-09-17,2024-02-18,ENTERPRISE,37,7363,88356,0,0,0,1,monthly,0,154.0,5.1,CHURNED
S-db3856,A-ccabf0,2023-11-18,,PRO,21,1029,12348,0,0,0,0,annual,1,,,ACTIVE
S-dbc4d5,A-751c58,2024-08-24,,PRO,15,735,8820,0,0,0,0,annual,1,,,ACTIVE
S-eabdce,A-9208f0,2023-05-15,,ENTERPRISE,14,2786,33432,0,0,0,0,annual,1,,,ACTIVE
S-19029a,A-712f1c,2024-12-11,,PRO,17,833,9996,0,0,0,0,annual,1,,,ACTIVE
S-05be05,A-e7beab,2024-03-16,2024-05-30,ENTERPRISE,5,995,11940,0,0,0,1,annual,1,75.0,2.5,CHURNED
S-222167,A-c1e51e,2024-12-29,2024-12-31,BASIC,41,779,9348,0,0,0,1,annual,1,2.0,0.1,CHURNED
S-a68d25,A-31ab9a,2024-03-23,,BASIC,15,285,3420,0,0,0,0,monthly,1,,,ACTIVE
S-4305f1,A-afa505,2024-01-08,,PRO,70,3430,41160,0,0,0,0,monthly,1,,,ACTIVE
S-95cc5a,A-9bfc9f,2024-03-14,,BASIC,53,1007,12084,0,1,0,0,annual,1,,,UPGRADED
S-0b7de7,A-eb7fac,2024-09-03,,ENTERPRISE,16,3184,38208,0,0,0,0,monthly,1,,,ACTIVE
S-f5888c,A-4e631b,2024-12-10,,BASIC,22,418,5016,0,0,0,0,annual,1,,,ACTIVE
S-28489e,A-fd7ad3,2024-11-02,,BASIC,12,0,0,1,0,0,0,annual,1,,,ACTIVE
S-98dd7d,A-e6afc1,2023-05-24,,ENTERPRISE,51,10149,121788,0,0,0,0,annual,1,,,ACTIVE
S-b10cfa,A-503d5a,2024-06-28,,PRO,6,294,3528,0,0,0,0,monthly,1,,,ACTIVE
S-3199cf,A-068fc6,2024-07-20,,PRO,35,1715,20580,0,0,0,0,monthly,1,,,ACTIVE
S-61d573,A-0dbdc6,2024-04-24,,PRO,30,1470,17640,0,0,0,0,annual,1,,,ACTIVE
S-2dbf26,A-dfbd31,2023-12-10,,PRO,14,0,0,1,0,0,0,annual,1,,,ACTIVE
S-eae773,A-88c6ca,2024-12-03,,PRO,11,539,6468,0,0,0,0,monthly,1,,,ACTIVE
S-18b808,A-425e76,2024-08-13,,ENTERPRISE,9,1791,21492,0,0,0,0,annual,1,,,ACTIVE
S-d90f0a,A-e19ff6,2024-10-23,,PRO,26,1274,15288,0,0,0,0,monthly,0,,,ACTIVE
S-82be96,A-7920cc,2024-11-29,,PRO,39,1911,22932,0,0,0,0,annual,1,,,ACTIVE
S-7bd2d7,A-9b9fe9,2024-11-28,,ENTERPRISE,50,9950,119400,0,0,0,0,monthly,1,,,ACTIVE
S-5f3359,A-9174e0,2024-12-10,,PRO,37,1813,21756,0,0,0,0,annual,1,,,ACTIVE
S-9d7c19,A-82d8a6,2024-12-31,2024-12-31,PRO,5,245,2940,0,0,0,1,annual,1,0.0,0.0,CHURNED
S-2bc644,A-2d4502,2024-04-30,,PRO,8,392,4704,0,0,0,0,annual,1,,,ACTIVE
S-ec8b34,A-de58ca,2023-10-09,,ENTERPRISE,62,12338,148056,0,0,0,0,annual,0,,,ACTIVE
S-1d2d00,A-a7bd4b,2024-09-18,2024-10-13,BASIC,9,171,2052,0,0,0,1,monthly,1,25.0,0.8,CHURNED
S-9a44ec,A-bf7919,2024-12-21,2024-12-29,PRO,15,735,8820,0,0,0,1,annual,1,8.0,0.3,CHURNED
S-6c109f,A-c42f1f,2024-10-13,,ENTERPRISE,12,2388,28656,0,0,0,0,annual,1,,,ACTIVE
S-f99f9e,A-dbc825,2024-10-19,2024-12-17,ENTERPRISE,55,10945,131340,0,0,0,1,monthly,1,59.0,2.0,CHURNED
S-9dda85,A-462d45,2024-01-16,2024-05-29,BASIC,89,1691,20292,0,0,0,1,annual,0,134.0,4.5,CHURNED
S-94009b,A-9f0b68,2024-10-08,,ENTERPRISE,10,1990,23880,0,0,1,0,annual,1,,,DOWNGRADED
S-834097,A-9badbd,2024-12-03,,ENTERPRISE,5,995,11940,0,0,0,0,annual,1,,,ACTIVE
S-61efc1,A-05d3b3,2023-11-27,,PRO,9,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-d1527e,A-956988,2024-12-07,,PRO,26,1274,15288,0,0,0,0,annual,1,,,ACTIVE
S-caec41,A-55f257,2024-01-24,,ENTERPRISE,23,4577,54924,0,1,0,0,annual,1,,,UPGRADED
S-921dc3,A-a865bd,2024-05-22,,ENTERPRISE,38,7562,90744,0,0,0,0,annual,0,,,ACTIVE
S-038f6f,A-82d8a6,2024-12-14,2024-12-29,ENTERPRISE,10,0,0,1,1,0,1,monthly,1,15.0,0.5,CHURNED
S-93dc0e,A-8e47ca,2024-11-03,2024-12-09,ENTERPRISE,25,4975,59700,0,0,0,1,monthly,1,36.0,1.2,CHURNED
S-10702d,A-59f724,2024-03-14,,BASIC,3,0,0,1,0,0,0,monthly,1,,,ACTIVE
